transaction_id,customer_id,merchant_id,transaction_amount,transaction_currency,transaction_date,payment_method,product_category,product_name,status,region,timestamp,ip_address,device_type
TXN-1045573,398031,MERCH-950890,16220.71,CAD,2026-03-16,Credit Card,Electronics,Bluetooth Speaker,Pending,US-West,2026-03-16 08:27:06,134.48.190.185,Mobile
TXN-1045574,824165,MERCH-272496,48525.09,INR,2026-03-27,Credit Card,Sports,Yoga Mat,Completed,Latin America,2026-03-27 14:18:26,58.244.219.67,Tablet
TXN-1045575,179088,MERCH-510228,24635.44,AUD,2026-05-06,Wallet,Clothing,Running Shoes,Failed,US-East,2026-05-06 16:06:20,72.213.159.79,Mobile
TXN-1045576,550767,MERCH-279579,45630.41,USD,2026-03-07,Debit Card,Sports,Football,Pending,US-West,2026-03-07 12:59:53,211.252.250.222,Mobile
TXN-1045577,839892,MERCH-445175,3218.06,USD,2026-02-21,Wallet,Sports,Yoga Mat,Completed,US-West,2026-02-21 04:58:52,65.201.35.218,Tablet
TXN-1045578,288885,MERCH-484924,15745.91,AUD,2026-06-26,Bank Transfer,Food,Protein Bars,Pending,Europe,2026-06-26 04:34:21,227.153.131.34,Desktop
TXN-1045579,867211,MERCH-823134,33839.59,GBP,2026-07-29,Wallet,Beauty,Skin Cleanser,Pending,US-East,2026-07-29 23:51:39,109.219.163.19,Desktop
TXN-1045580,302890,MERCH-599918,3552.2,GBP,2026-08-06,Cash,Home,Coffee Maker,Failed,Europe,2026-08-06 14:55:09,142.2.136.76,Mobile
TXN-1045581,711540,MERCH-458050,34492.86,EUR,2026-06-25,Credit Card,Beauty,Face Serum,Completed,Latin America,2026-06-25 07:43:36,132.129.165.11,Desktop
TXN-1045582,944369,MERCH-918825,-750.13,USD,2026-05-12,Bank Transfer,Clothing,Running Shoes,Refunded,Asia-Pacific,2026-05-12 17:18:31,80.250.14.233,Desktop
TXN-1045583,23355,MERCH-612702,22867.19,GBP,2026-05-06,Cash,Food,Protein Bars,Failed,US-West,2026-05-06 16:36:45,145.89.161.77,Mobile
TXN-1045584,928944,MERCH-724969,32664.19,USD,2026-03-11,Debit Card,Books,Python Programming,Pending,US-East,2026-03-11 07:39:28,63.149.253.7,Tablet
TXN-1045585,227692,MERCH-557935,663841.0,GBP,2026-04-06,Cash,Beauty,Face Serum,Refunded,Europe,2026-04-06 07:39:20,63.11.173.184,Mobile
TXN-1045586,23866,MERCH-002003,16233.23,EUR,2026-03-11,Credit Card,Electronics,Gaming Mouse,Pending,US-West,2026-03-11 23:25:45,89.98.33.160,Tablet
TXN-1045587,399224,MERCH-183833,593540.0,INR,2026-03-01,Credit Card,Books,Python Programming,Failed,US-East,2026-03-01 17:58:16,122.102.208.190,Desktop
TXN-1045588,803217,MERCH-292027,23296.1,GBP,2026-07-13,Credit Card,Electronics,Wireless Headphones,Failed,US-East,2026-07-13 06:28:00,178.74.128.230,Desktop
TXN-1045589,303540,MERCH-344571,-2633.6,,2026-04-09,Cash,Clothing,Running Shoes,Refunded,US-West,2026-04-09 17:46:40,91.203.16.135,Mobile
TXN-1045590,169326,MERCH-079390,100.0,EUR,2026-07-04,Cash,Home,Desk Lamp,Refunded,Europe,2026-07-04 23:24:11,193.186.190.44,Desktop
TXN-1045591,619489,MERCH-438807,31494.43,USD,2026-05-08,Cash,Home,Desk Lamp,Completed,Latin America,2026-05-08 19:35:47,175.37.191.4,Desktop
TXN-1045592,183961,,31468.76,AUD,2026-03-26,Bank Transfer,Clothing,Winter Jacket,Failed,US-West,2026-03-26 08:26:00,27.183.32.48,Desktop
TXN-1045593,119554,MERCH-991188,-1840.73,USD,2026-06-06,Cash,Beauty,Skin Cleanser,Refunded,Europe,2026-06-06 22:55:26,229.122.254.61,Mobile
TXN-1045594,140233,MERCH-816889,437.28,EUR,2026-08-14,Cash,Food,Olive Oil,Failed,US-West,2026-08-14 07:03:23,168.61.66.146,Mobile
TXN-1045595,604709,MERCH-876980,429.03,EUR,2026-04-29,Cash,Books,ML Handbook,Completed,India,2026-04-29 21:50:48,147.199.215.243,Mobile
TXN-1045596,688622,MERCH-267673,10587.74,INR,2026-03-25,Cash,Sports,Football,Completed,US-East,2026-03-25 22:59:22,52.143.222.179,
TXN-1045597,124211,MER-123,19720.52,USD,2026-06-19,Cash,Home,Coffee Maker,Completed,India,2026-06-19 18:47:13,160.203.13.18,Desktop
TXN-1045598,18644,MERCH-016267,41559.85,EUR,2026-06-27,Bank Transfer,Beauty,Skin Cleanser,Pending,Europe,2026-06-27 23:45:06,66.74.170.248,Tablet
TXN-1045599,831533,MERCH-712029,-2073.59,CAD,2026-04-11,Bank Transfer,Home,Desk Lamp,Refunded,Latin America,2026-04-11 03:46:14,252.5.33.18,Tablet
TXN-1045600,165348,MERCH-850851,-4104.52,INR,2026-06-06,Cash,Beauty,Face Serum,Refunded,US-West,2026-06-06 17:40:58,115.73.23.6,Desktop
TXN-1045601,29596,MERCH-958371,-652.51,AUD,2026-05-12,Wallet,Books,Python Programming,Refunded,US-West,2026-05-12 11:53:47,248.9.15.10,Tablet
TXN-1045602,683137,MERCH-708301,4225.56,INR,2026-03-31,Bank Transfer,Home,Desk Lamp,Completed,US-East,2026-03-31 14:50:47,212.251.121.72,Desktop
TXN-1000000,4951,MERCH-864725,32269.91,CAD,2026-02-20,Wallet,Books,ML Handbook,Pending,Europe,2026-02-20 05:51:50,134.53.213.1,Desktop
TXN-1045604,865538,MERCH-500928,19487.64,USD,2026-05-21,Debit Card,Books,ML Handbook,Pending,India,2026-05-21 06:48:31,39.82.49.247,Tablet
TXN-1045605,478285,MERCH-890227,-1335.27,USD,2026-03-29,Bank Transfer,Food,Protein Bars,Refunded,India,2026-03-29 18:39:08,215.119.91.17,Tablet
TXN-1045606,853555,MERCH-856252,17361.01,GBP,2026-07-24,Bank Transfer,Clothing,Running Shoes,Failed,US-East,2026-07-24 09:22:02,177.92.138.24,Desktop
TXN-1045607,512369,MERCH-464085,17347.97,,2026-06-24,Debit Card,Clothing,Winter Jacket,Failed,Latin America,2026-06-24 00:17:05,192.143.28.38,Mobile
TXN-1045608,551299,MERCH-670920,39666.79,AUD,2026-03-01,Bank Transfer,Electronics,Bluetooth Speaker,Failed,US-West,2026-03-01 21:08:12,3.21.51.121,Mobile
TXN-1045609,703447,MERCH-200480,-720.35,USD,2026-04-16,Debit Card,Electronics,Wireless Headphones,Refunded,Latin America,2026-04-16 13:36:08,225.64.116.136,Tablet
TXN-1045610,86855,MERCH-239736,7369.5,AUD,2026-05-28,Wallet,Beauty,Face Serum,Completed,US-East,2026-05-28 15:08:09,15.220.66.76,Desktop
TXN-1045611,745132,MERCH-036653,44757.11,EUR,,Bank Transfer,Food,Olive Oil,Completed,Latin America,2026-04-19 12:22:53,221.86.20.173,Desktop
TXN-1045612,360271,MERCH-152297,-1705.81,CAD,2026-08-08,Credit Card,Electronics,Bluetooth Speaker,Refunded,Asia-Pacific,2026-08-08 19:24:31,155.41.201.103,Mobile
TXN-1045613,680262,MERCH-275238,13557.91,CAD,2026-07-29,Debit Card,Food,Olive Oil,Completed,Europe,2026-07-29 11:53:07,118.177.205.75,Tablet
TXN-1045614,354243,MERCH-457063,2391.77,INR,2026-05-28,Wallet,Clothing,Running Shoes,Completed,Asia-Pacific,2026-05-28 12:50:40,176.56.172.194,Tablet
TXN-1000000,374102,MERCH-258386,11332.72,INR,2026-08-12,Wallet,Beauty,Face Serum,Completed,India,2026-08-12 10:41:27,123.113.6.156,Mobile
TXN-1045616,454086,MERCH-319507,16589.16,EUR,2026-08-06,Bank Transfer,Electronics,Gaming Mouse,Completed,Asia-Pacific,2026-08-06 23:20:07,239.129.4.84,Tablet
TXN-1045617,636565,MERCH-418287,47826.55,EUR,2026-06-05,Wallet,Electronics,Wireless Headphones,Pending,Latin America,2026-06-05 21:51:26,194.42.105.253,Tablet
TXN-1045618,132569,MERCH-208590,4269.43,USD,2026-05-22,Cash,Beauty,Skin Cleanser,Pending,Europe,2026-05-22 07:31:10,53.108.34.101,Mobile
TXN-1045619,382551,MERCH-188003,-4112.86,EUR,2026-06-06,Credit Card,Sports,Yoga Mat,Refunded,India,2026-06-06 23:36:34,226.152.128.66,Desktop
TXN-1045620,425476,MERCH-723711,14194.62,EUR,2026-05-05,Debit Card,Books,Python Programming,Failed,India,2026-05-05 06:15:39,51.71.58.29,Desktop
TXN-1045621,151877,MERCH-566723,-1930.71,USD,2026-03-30,Bank Transfer,Beauty,Skin Cleanser,Refunded,India,2026-03-30 05:07:16,28.188.4.189,Tablet
TXN-1045622,42395,MERCH-166584,-812.01,INR,2026-03-03,Wallet,Beauty,Face Serum,Refunded,Latin America,2026-03-03 00:03:21,61.6.52.48,Tablet
TXN-1045623,601761,MERCH-250485,-569.43,INR,2026-06-22,Bank Transfer,Beauty,Face Serum,Refunded,Latin America,2026-06-22 17:08:06,108.169.58.87,Tablet
TXN-1045624,741989,MERCH-761496,-4100.11,CAD,2026-07-29,Credit Card,Beauty,Face Serum,Refunded,Asia-Pacific,2026-07-29 01:44:12,223.199.185.43,Mobile
TXN-1045625,447739,MERCH-327053,-3094.96,CAD,2026-07-29,Wallet,Food,Olive Oil,Refunded,Asia-Pacific,2026-07-29 04:14:28,146.65.132.64,Mobile
TXN-1045626,271389,MERCH-492466,34836.46,CAD,2026-06-15,Debit Card,Home,Desk Lamp,Failed,Europe,2026-06-15 08:10:31,66.17.63.235,Mobile
TXN-1045627,749765,MERCH-237716,-584.8,AUD,2026-03-16,Credit Card,Electronics,Bluetooth Speaker,Refunded,Europe,2026-03-16 13:47:10,202.238.125.37,Mobile
TXN-1045628,516510,MERCH-323277,-795.56,EUR,2026-07-04,Credit Card,Clothing,Running Shoes,Refunded,Asia-Pacific,2026-07-04 21:06:10,219.172.161.190,Desktop
TXN-1045629,699872,MERCH-537437,-1309.43,EUR,2026-07-27,Wallet,Sports,Football,Refunded,Asia-Pacific,2026-07-27 14:56:34,25.106.72.68,Tablet
TXN-1045630,891004,MERCH-851883,208.65,CAD,2026-07-03,Cash,Books,Python Programming,Pending,Asia-Pacific,2026-07-03 05:09:47,188.117.7.53,Desktop
TXN-1045631,777510,MERCH-720264,11410.26,CAD,2026-07-15,Bank Transfer,Food,Protein Bars,Pending,US-East,2026-07-15 17:01:18,107.41.99.170,Mobile
TXN-1045632,894741,,14492.38,INR,2026-03-15,Credit Card,Clothing,Winter Jacket,Completed,US-West,2026-03-15 05:13:21,46.95.38.229,Desktop
TXN-1045633,369262,MERCH-864431,46462.79,INR,2026-03-24,Bank Transfer,Books,ML Handbook,Failed,Europe,2026-03-24 10:52:40,180.162.6.80,Mobile
TXN-1045634,241306,MERCH-071236,6680.0,CAD,2026-05-07,Debit Card,Food,Olive Oil,Pending,India,2026-05-07 20:20:15,252.69.114.25,Tablet
TXN-1045635,972772,MERCH-187383,43441.08,INR,2026-03-15,Bank Transfer,Food,Olive Oil,Failed,US-East,2026-03-15 05:51:41,246.217.193.189,Mobile
TXN-1045636,620298,MERCH-148138,45835.38,AUD,2026-08-04,Wallet,Food,Olive Oil,Completed,US-East,2026-08-04 12:37:21,226.207.23.240,Tablet
TXN-1045637,693842,MERCH-424615,30034.67,GBP,2026-03-16,Bank Transfer,Clothing,Winter Jacket,Completed,Asia-Pacific,2026-03-16 23:50:49,223.185.172.208,Desktop
TXN-1045638,563264,MERCH-031578,-1309.51,XXX,2026-02-21,Debit Card,Sports,,Refunded,Europe,2026-02-21 08:11:13,192.133.144.167,Tablet
TXN-1045639,865454,MERCH-515861,16585.31,USD,2026-03-08,Bank Transfer,Sports,Football,Completed,India,2026-03-08 11:36:41,243.48.185.135,Desktop
TXN-1045640,616294,MERCH-154721,5070.38,INR,2026-03-07,Wallet,Home,Coffee Maker,Completed,US-West,2026-03-07 00:54:38,3.194.155.181,Desktop
TXN-1045641,7719,MERCH-987593,10977.18,EUR,2026-03-18,Credit Card,Home,Desk Lamp,Failed,India,2026-03-18 04:13:09,97.198.173.220,Tablet
TXN-1045642,533220,MERCH-980035,-2410.71,EUR,2026-08-09,Cash,Food,Olive Oil,Refunded,Europe,2026-08-09 03:42:10,194.52.6.137,Desktop
TXN-1045643,752041,MERCH-891707,21483.21,AUD,2026-02-22,Credit Card,Food,Olive Oil,Pending,Europe,2026-02-22 11:18:25,160.76.95.73,Mobile
TXN-1045644,413189,MERCH-615950,100.0,CAD,2026-03-13,Wallet,Clothing,Running Shoes,Refunded,Latin America,2026-03-13 06:41:24,69.123.54.249,Desktop
TXN-1045645,873915,MERCH-551723,46813.89,AUD,2026-03-03,Cash,Beauty,Skin Cleanser,Pending,US-East,2026-03-03 21:47:53,15.64.13.164,Desktop
TXN-1045646,228498,MERCH-032516,1105.75,INR,2026-04-18,Wallet,Electronics,Wireless Headphones,Pending,Asia-Pacific,2026-04-18 00:18:27,210.116.216.73,Tablet
TXN-1045647,624258,MERCH-364675,15436.52,INR,2026-04-07,Debit Card,Books,ML Handbook,Completed,Latin America,2026-04-07 09:13:51,73.239.4.254,Tablet
TXN-1045648,444016,MERCH-826377,43870.12,INR,2026-07-16,Cash,Clothing,Winter Jacket,Completed,India,2026-07-16 01:33:08,127.197.208.56,Desktop
TXN-1045649,882739,MERCH-263508,21713.82,INR,2026-06-03,Wallet,Sports,Football,Pending,Latin America,2026-06-03 12:23:57,240.79.112.1,Desktop
TXN-1045650,89163,MERCH-747079,40799.11,USD,2026-03-31,Credit Card,Sports,,Completed,US-East,2026-03-31 16:46:33,81.127.100.10,Tablet
TXN-1045651,671238,MERCH-918899,34974.03,EUR,2026-03-02,Cash,Books,Python Programming,Failed,Europe,2026-03-02 20:03:36,142.79.161.199,Mobile
TXN-1045652,224488,MERCH-379312,27439.3,GBP,2026-05-16,Bank Transfer,Home,Coffee Maker,Failed,India,2026-05-16 15:47:09,146.9.197.160,Tablet
TXN-1045653,711877,MERCH-538279,13710.49,INR,2026-07-24,Bank Transfer,Electronics,Wireless Headphones,Completed,Latin America,2026-07-24 09:45:53,131.97.36.206,Desktop
TXN-1045654,60512,MERCH-968029,21559.96,USD,2026-05-10,Debit Card,Electronics,Wireless Headphones,Pending,US-West,2026-05-10 16:18:41,132.203.212.43,Mobile
TXN-1045655,564547,MERCH-581003,17141.8,EUR,2026-02-26,Credit Card,Clothing,Running Shoes,Completed,Europe,2026-02-26 23:18:24,58.39.50.184,Desktop
TXN-1045656,275291,MERCH-421453,13655.47,CAD,2026-06-30,Debit Card,Electronics,Bluetooth Speaker,Pending,India,2026-06-30 11:46:56,234.207.159.157,Tablet
TXN-1045657,427095,MERCH-996669,22127.56,AUD,2026-05-27,Credit Card,Clothing,Running Shoes,Completed,India,2026-05-27 16:05:22,183.22.61.71,Mobile
TXN-1045658,477979,MERCH-698806,-2160.26,AUD,2026-07-17,Debit Card,Electronics,Gaming Mouse,Refunded,US-West,2026-07-17 11:34:45,115.202.149.239,Mobile
TXN-1045659,163516,MERCH-024920,22618.63,INR,2026-05-29,Debit Card,Beauty,Face Serum,Failed,India,2026-05-29 11:49:53,36.188.188.76,Tablet
TXN-1045660,878100,MERCH-157091,36306.16,EUR,2026-08-15,Bank Transfer,Clothing,Running Shoes,Completed,Latin America,2026-08-15 06:53:13,214.128.247.242,Tablet
TXN-1045661,122703,MERCH-682038,4803.24,EUR,2026-05-27,Credit Card,Home,Desk Lamp,Failed,Europe,2026-05-27 13:22:37,58.156.243.180,Tablet
TXN-1045662,79736,MERCH-108372,8847.0,INR,2026-04-13,Credit Card,Sports,Yoga Mat,Failed,India,2026-04-13 09:26:09,190.52.51.64,Mobile
TXN-1045663,537577,MERCH-600147,688.4,INR,2026-08-12,Credit Card,Beauty,Face Serum,Failed,Latin America,2026-08-12 13:12:55,4.67.238.18,Mobile
TXN-1045664,304751,MERCH-627820,15810.82,EUR,2026-04-09,Wallet,Beauty,Face Serum,Completed,US-East,2026-04-09 15:45:21,214.4.188.117,Tablet
TXN-1045665,17780,MERCH-133319,16423.9,USD,2026-04-14,Wallet,Electronics,Gaming Mouse,Pending,Asia-Pacific,2026-04-14 03:27:38,40.159.15.88,Tablet
TXN-1045666,695248,MERCH-861929,29516.76,INR,2026-04-13,Cash,Clothing,Running Shoes,Pending,Asia-Pacific,2026-04-13 02:52:56,198.76.22.61,Desktop
TXN-1045667,120618,MERCH-512935,5615.75,AUD,2026-03-22,Wallet,Clothing,Winter Jacket,Failed,India,2026-03-22 13:36:07,74.165.13.13,Desktop
TXN-1045668,320368,MERCH-621576,37029.54,USD,2026-02-28,Cash,Electronics,Wireless Headphones,Pending,US-West,2026-02-28 11:48:52,165.142.232.179,Tablet
TXN-1045669,29256,MERCH-409412,8657.64,INR,2026-05-03,Bank Transfer,Sports,Yoga Mat,Pending,Latin America,2026-05-03 16:23:12,76.167.238.212,Mobile
TXN-1045670,713072,MERCH-564231,3899.71,EUR,2026-07-26,Credit Card,Sports,Football,Completed,India,2026-07-26 20:03:05,223.242.101.144,Desktop
TXN-1045671,639850,MERCH-836651,-2636.52,EUR,2026-07-01,Bank Transfer,Home,Desk Lamp,Refunded,US-East,2026-07-01 00:42:33,32.92.57.57,Desktop
TXN-1045672,,MERCH-875785,29908.99,CAD,2026-07-31,Debit Card,Food,Olive Oil,Failed,India,2026-07-31 08:49:08,32.195.41.210,Mobile
TXN-1045673,913350,MERCH-334283,8840.84,INR,2026-04-20,Bank Transfer,Clothing,Winter Jacket,Failed,US-East,2026-04-20 16:48:00,70.108.152.233,Desktop
TXN-1045674,751620,MERCH-052856,-244.92,EUR,2026-03-11,Debit Card,Electronics,Gaming Mouse,Refunded,US-East,2026-03-11 06:59:14,224.189.180.27,Mobile
TXN-1045675,436222,MERCH-201521,-1588.32,EUR,2026-06-24,Debit Card,Sports,Football,Refunded,Asia-Pacific,2026-06-24 07:30:54,20.16.138.214,Desktop
TXN-1045676,909465,MERCH-363487,-1700.64,INR,2026-08-19,Bank Transfer,Beauty,Face Serum,Refunded,Asia-Pacific,2026-08-19 03:40:18,119.241.42.132,Desktop
TXN-1045677,298903,MERCH-878402,-3138.41,INR,2026-08-02,Debit Card,Books,ML Handbook,Refunded,Europe,2026-08-02 06:32:30,216.55.90.23,Tablet
TXN-1045678,22519,MERCH-889095,9875.71,USD,2026-07-13,Bank Transfer,Sports,Football,Failed,US-East,2026-07-13 05:01:30,116.122.107.95,Mobile
TXN-1045679,836614,MERCH-994197,-4915.09,EUR,2026-07-25,Wallet,Electronics,Bluetooth Speaker,Refunded,Asia-Pacific,2026-07-25 20:28:24,120.156.192.146,Mobile
TXN-1045680,808025,MERCH-078462,,EUR,2026-06-12,Wallet,Electronics,Bluetooth Speaker,Refunded,Asia-Pacific,2026-06-12 17:55:48,93.29.195.117,Desktop
TXN-1045681,797253,MERCH-046936,12603.18,AUD,2026-04-17,Credit Card,Books,Python Programming,Failed,US-East,2026-04-17 23:40:32,254.30.160.231,Tablet
TXN-1045682,671295,MERCH-729901,13028.18,GBP,2026-07-27,Debit Card,Food,Olive Oil,Failed,US-East,2026-07-27 06:32:10,177.131.168.229,Mobile
TXN-1045683,968076,MERCH-119262,27588.17,EUR,2026-06-22,Wallet,Beauty,Face Serum,Failed,Asia-Pacific,2026-06-22 08:52:42,254.36.177.22,Desktop
TXN-1045684,942096,MERCH-264199,-1761.72,INR,2026-04-14,Debit Card,Sports,Yoga Mat,Refunded,Europe,2026-04-14 06:16:14,158.149.171.46,Desktop
TXN-1045685,39730,MERCH-453885,34654.24,AUD,2026-05-13,Bank Transfer,Food,Olive Oil,Completed,Latin America,2026-05-13 11:44:19,204.11.190.224,Desktop
TXN-1045686,66505,MERCH-818182,37275.33,INR,2026-04-17,Credit Card,Sports,Yoga Mat,Failed,US-East,2026-04-17 08:54:05,111.148.71.118,Desktop
TXN-1045687,631260,MERCH-729157,42507.04,INR,2026-07-24,Wallet,Electronics,Bluetooth Speaker,Completed,Europe,2026-07-24 05:13:36,79.222.232.146,Desktop
TXN-1045688,675087,MERCH-035169,-737.48,USD,2026-02-21,Debit Card,Food,Olive Oil,Refunded,US-West,2026-02-21 21:59:23,206.216.171.146,Tablet
TXN-1045689,649040,MERCH-228505,2057.42,CAD,2026-07-03,Cash,Home,Desk Lamp,Completed,US-West,2026-07-03 16:01:29,47.88.193.146,Desktop
TXN-1045690,377917,MERCH-321644,37521.52,USD,2026-08-05,Credit Card,Electronics,Gaming Mouse,Completed,US-West,2026-08-05 19:58:58,4.21.125.14,Tablet
TXN-1045691,517995,MERCH-405468,4011.14,EUR,2026-06-12,Cash,Books,ML Handbook,Pending,Asia-Pacific,2026-06-12 12:51:18,199.58.183.40,Desktop
TXN-1045692,481382,MERCH-355991,26810.87,AUD,2026-08-11,Debit Card,Books,Python Programming,Pending,Asia-Pacific,2026-08-11 10:04:58,108.81.93.23,Desktop
TXN-1045693,607299,MERCH-373590,20146.54,USD,2026-06-06,Cash,Books,ML Handbook,Failed,US-West,2026-06-06 11:31:56,97.65.109.138,Mobile
TXN-1045694,619297,MERCH-921894,892015.0,CAD,2026-04-24,Credit Card,Electronics,Gaming Mouse,Completed,India,2026-04-24 20:38:27,2.214.195.27,Mobile
TXN-1045695,767235,MERCH-827604,10908.03,INR,2026-03-08,Debit Card,Books,Python Programming,Completed,Europe,2026-03-08 08:35:12,50.132.239.17,Desktop
TXN-1045696,139327,MERCH-015644,44138.96,INR,2026-02-23,Debit Card,Food,Olive Oil,Pending,India,2026-02-23 18:08:05,167.171.53.32,Desktop
TXN-1045697,917961,MERCH-719832,2894.56,CAD,2026-05-18,Wallet,Sports,Yoga Mat,Completed,India,2026-05-18 09:00:09,89.246.200.115,Tablet
TXN-1045698,44461,MERCH-216131,19837.35,USD,08/19/2026,Credit Card,Beauty,Skin Cleanser,Completed,US-West,2026-06-13 09:54:51,176.31.185.235,Tablet
TXN-1045699,917183,MERCH-761878,7607.85,EUR,2026-04-17,Cash,Clothing,Running Shoes,Completed,India,2026-04-17 15:10:24,99.71.45.197,Tablet
TXN-1045700,120648,MERCH-697560,5372.12,GBP,2026-04-23,Debit Card,Books,ML Handbook,Failed,India,2026-04-23 12:16:23,72.40.131.98,Mobile
TXN-1045701,34169,MERCH-296915,33991.42,INR,2026-05-08,Cash,Home,Desk Lamp,Completed,India,2026-05-08 09:15:33,82.237.206.106,Tablet
TXN-1045702,214701,MERCH-797497,42929.9,INR,2026-04-22,Bank Transfer,Electronics,Bluetooth Speaker,Failed,Europe,2026-04-22 11:47:41,19.208.155.207,Mobile
TXN-1045703,215551,MERCH-677451,10535.39,INR,2026-03-19,Cash,Electronics,Wireless Headphones,Failed,Asia-Pacific,2026-03-19 10:34:23,48.114.53.187,Mobile
TXN-1045704,445615,MERCH-219130,19720.96,CAD,2026-04-10,Cash,Beauty,Face Serum,Completed,Latin America,2026-04-10 03:09:33,155.27.60.39,Desktop
TXN-1045705,814921,MERCH-817440,-2459.27,GBP,2026-06-16,Wallet,Electronics,Gaming Mouse,Refunded,US-East,2026-06-16 07:09:59,51.190.84.108,Tablet
TXN-1045706,824834,MERCH-465315,49565.88,CAD,2026-07-02,Wallet,Electronics,Bluetooth Speaker,Completed,Europe,2026-07-02 14:19:32,50.50.140.67,Tablet
TXN-1045707,422838,MERCH-824464,48490.44,USD,2026-05-27,Debit Card,Beauty,Face Serum,Completed,US-East,2026-05-27 06:55:20,217.121.127.77,Tablet
TXN-1045708,134306,MERCH-519980,9343.4,CAD,2026-02-24,Cash,Sports,Football,Pending,US-West,2026-02-24 04:40:38,136.90.56.47,Tablet
TXN-1045709,687940,MERCH-856367,-3622.49,EUR,2026-04-23,Debit Card,Food,Olive Oil,Refunded,India,2026-04-23 23:35:40,40.52.68.36,Desktop
TXN-1045710,259966,MERCH-023889,36450.01,GBP,2026-07-13,Wallet,Electronics,Gaming Mouse,Pending,US-West,2026-07-13 15:55:23,206.229.245.33,Tablet
TXN-1045711,667301,MERCH-275678,5766.87,,2026-05-02,Credit Card,Sports,Football,Pending,Europe,2026-05-02 22:46:35,164.96.26.95,Mobile
TXN-1045712,852634,MERCH-411201,-634.7,USD,2026-07-20,Bank Transfer,Home,Coffee Maker,Refunded,US-West,2026-07-20 16:51:38,92.221.15.81,Desktop
TXN-1011504,79341,MERCH-123894,-3565.91,CAD,2026-06-16,Bank Transfer,Electronics,Gaming Mouse,Refunded,Europe,2026-06-16 06:47:12,40.81.121.244,Tablet
TXN-1045714,534252,MERCH-439942,31384.25,INR,2026-07-13,Credit Card,Home,Coffee Maker,Failed,US-East,2026-07-13 10:49:44,62.116.162.43,Desktop
TXN-1045715,511605,MERCH-002234,5773.74,CAD,2026-02-21,Debit Card,Food,Protein Bars,Failed,Latin America,2026-02-21 04:10:45,6.227.166.179,Desktop
TXN-1045716,889454,MERCH-782524,-3858.49,CAD,2026-03-28,Credit Card,Clothing,Winter Jacket,Refunded,US-West,2026-03-28 15:12:20,103.244.109.45,Mobile
TXN-1045717,791120,MERCH-209359,6139.71,INR,2026-02-25,Debit Card,Beauty,Face Serum,Completed,US-East,2026-02-25 07:29:35,152.210.83.177,Desktop
TXN-1045718,19486,MERCH-521352,28974.67,AUD,2026-05-19,Cash,Books,Python Programming,Completed,Asia-Pacific,2026-05-19 22:48:41,66.77.167.52,Mobile
TXN-1045719,437089,MERCH-424986,45062.69,AUD,2026-06-14,Wallet,Electronics,Wireless Headphones,Failed,US-West,2026-06-14 20:43:25,113.65.120.239,Desktop
TXN-1045720,68882,MERCH-617306,-2556.68,CAD,2026-03-08,Bank Transfer,Electronics,Gaming Mouse,Refunded,Asia-Pacific,2026-03-08 22:18:13,94.63.67.55,Desktop
TXN-1045721,13146,MERCH-119514,286.86,INR,2026-02-22,Cash,Home,Desk Lamp,Failed,India,2026-02-22 08:58:20,122.126.52.196,Desktop
TXN-1045722,49558,MERCH-223746,3220.06,EUR,2026-07-16,Cash,Home,Desk Lamp,Pending,India,2026-07-16 04:56:33,219.192.47.51,Desktop
TXN-1045723,121403,MERCH-067186,-3923.42,INR,2026-05-11,Cash,Electronics,Gaming Mouse,Refunded,US-East,2026-05-11 04:41:51,85.39.11.62,Desktop
TXN-1045724,236355,MERCH-254610,36168.96,AUD,2026-03-30,Credit Card,Beauty,Skin Cleanser,Failed,Asia-Pacific,2026-03-30 13:48:58,125.54.102.247,Mobile
TXN-1045725,512778,MERCH-407036,41261.39,EUR,2026-06-20,Credit Card,Electronics,Wireless Headphones,Completed,US-West,2026-06-20 18:10:53,180.18.98.225,Mobile
